evaluation_title,dataset_id,random_policy,breakdown_type,breakdown_value,model_id,model_title,num_trials_represented,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> noise -> colour,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,216,0.5,95,1,2,118,0.9861111111111112,0.9864583333333333,0.9915966386554622,0.9833333333333333,0.9874476987447699,0.996267361111111,0.9975025389107856,0.010416666666666666,0.016666666666666666,0.013844197931938
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> noise -> crop,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,203,0.5,109,2,1,91,0.9852216748768473,0.9855562083822953,0.978494623655914,0.9891304347826086,0.9837837837837838,0.9876126126126127,0.9657857790782074,0.018018018018018018,0.010869565217391304,0.015549981715360069
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> noise -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,195,0.5,100,0,3,92,0.9846153846153847,0.9842105263157894,1.0,0.968421052631579,0.983957219251337,0.9994736842105263,0.9994516822325612,0.0,0.031578947368421054,0.011096484369768707
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> noise -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,219,0.5,112,0,2,105,0.9908675799086758,0.9906542056074766,1.0,0.9813084112149533,0.9905660377358491,1.0,1.0,0.0,0.018691588785046728,0.005574234559814217
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> resize -> colour,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,217,0.5,100,1,0,116,0.9953917050691244,0.995049504950495,0.9914529914529915,1.0,0.9957081545064378,0.99965858654831,0.9997014199982701,0.009900990099009901,0.0,0.004915982344171446
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> resize -> crop,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,189,0.5,95,1,0,93,0.9947089947089947,0.9947916666666667,0.9893617021276596,1.0,0.9946524064171123,0.9940636200716846,0.9911707500249288,0.010416666666666666,0.0,0.007925246431050833
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> resize -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,232,0.5,112,2,0,118,0.9913793103448276,0.9912280701754386,0.9833333333333333,1.0,0.9915966386554622,0.9953166815343443,0.9938808849201131,0.017543859649122806,0.0,0.009775119589048574
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,blur -> resize -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,228,0.5,126,3,5,94,0.9649122807017544,0.9631195677707305,0.9690721649484536,0.9494949494949495,0.9591836734693877,0.9935009004776447,0.9915520401541401,0.023255813953488372,0.050505050505050504,0.02642217892324569
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> blur -> crop,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,229,0.5,140,0,3,86,0.9868995633187773,0.9831460674157304,1.0,0.9662921348314607,0.9828571428571429,0.9997592295345104,0.9996268092468067,0.0,0.033707865168539325,0.008553220378564987
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> blur -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,224,0.5,133,2,3,86,0.9776785714285714,0.9757386600083229,0.9772727272727273,0.9662921348314607,0.9717514124293786,0.9973366625052018,0.9957917770752078,0.014814814814814815,0.033707865168539325,0.017190897743556095
