model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,blur,0.5,,5099,0.5,2588,8,2,2501,0.9980388311433614,0.9980596473753838,0.9968114786767637,0.9992009588493808,0.9980047885075818,0.9999359782128934,0.9999379425889022,0.0030816640986132513,0.0007990411506192569,0.0016860767313813634
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,blur,1.0,,5099,0.5,2594,2,3,2500,0.9990194155716807,0.9990155111247089,0.9992006394884093,0.9988014382740711,0.999000999000999,0.9999844562488035,0.9999839871913756,0.0007704160246533128,0.0011985617259288853,0.0011986812038660374
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,blur,1.0,,5099,0.5,2590,6,3,2500,0.9982349480290253,0.9982450951000555,0.9976057462090981,0.9988014382740711,0.9982032341784788,0.9999429036465948,0.999944330702937,0.0023112480739599386,0.0011985617259288853,0.001550396511340086
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,blur,2.0,,5099,0.5,2593,3,13,2490,0.9968621298293783,0.9968253042419974,0.9987966305655837,0.9948062325209748,0.9967974379503602,0.9999555233257841,0.9999538315259399,0.0011556240369799693,0.0051937674790251695,0.002672791268576298
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,blur,2.0,,5099,0.5,2588,8,4,2499,0.9976465973720338,0.9976601268000742,0.9968089349820503,0.9984019176987615,0.9976047904191617,0.9999281293880318,0.9999298850124565,0.0030816640986132513,0.0015980823012385138,0.0019507573953829959
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,resize,0.5,,5099,0.5,2594,2,4,2499,0.9988232986860168,0.9988157508370541,0.9992003198720512,0.9984019176987615,0.9988009592326139,0.9999852257414369,0.9999848364500636,0.0007704160246533128,0.0015980823012385138,0.001122811001012123
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,resize,0.5,,5099,0.5,2589,7,2,2501,0.9982349480290253,0.998252251381547,0.9972089314194578,0.9992009588493808,0.9982039513071244,0.9999353626187866,0.9999379516964838,0.002696456086286595,0.0007990411506192569,0.0016117284065670166
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,resize,0.25,,5099,0.5,2593,3,12,2491,0.9970582467150422,0.9970250645296522,0.9987971130713713,0.9952057530962845,0.9969981989193516,0.9999656806285462,0.9999644151098042,0.0011556240369799693,0.004794246903715541,0.00234414882411852
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,resize,0.25,,5099,0.5,2588,8,4,2499,0.9976465973720338,0.9976601268000742,0.9968089349820503,0.9984019176987615,0.9976047904191617,0.9999156636073692,0.9999185136005582,0.0030816640986132513,0.0015980823012385138,0.0019894366252441354
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,noise,0.02,42.0,5099,0.5,2596,0,49,2454,0.990390272602471,0.9902117459049141,1.0,0.9804234918098282,0.9901149889045794,0.9999045829134467,0.9999124446667965,0.0,0.019576508190171794,0.007567031320629308
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.02,42.0,5099,0.5,2591,5,3,2500,0.9984310649146891,0.9984376991062189,0.998003992015968,0.9988014382740711,0.9984025559105432,0.9998410228219203,0.999860359833764,0.001926040061633282,0.0011985617259288853,0.0022334352012002806
