model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.05,42.0,5099,0.5,2585,11,8,2495,0.9962737791723868,0.9962832736309648,0.9956105347166799,0.9968038353975229,0.9962068277101218,0.9998276336500975,0.9998370604637263,0.00423728813559322,0.0031961646024770275,0.0036352371223656046
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,noise,0.05,42.0,5099,0.5,2565,31,14,2489,0.9911747401451265,0.9912326317817695,0.9876984126984127,0.9944067119456652,0.9910412104320128,0.9992597480865796,0.9992973381080543,0.011941448382126348,0.005593288054334798,0.008055612109856452
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.1,42.0,5099,0.5,2588,8,21,2482,0.9943126103157481,0.9942642019099424,0.9967871485943776,0.9916100679184978,0.9941918686160625,0.9997152877256076,0.99971748904414,0.0030816640986132513,0.008389932081502197,0.005332195646317282
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,noise,0.1,42.0,5099,0.5,2550,46,30,2473,0.985095116689547,0.9851474070868425,0.981738785232235,0.9880143827407112,0.9848665870171247,0.9969548098522142,0.9947349928633943,0.017719568567026195,0.011985617259288853,0.01249195916193319
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,-0.2,,5099,0.5,2586,10,5,2498,0.9970582467150422,0.9970751585000927,0.9960127591706539,0.9980023971234518,0.9970065855118739,0.9999042751163935,0.9999028619423075,0.003852080123266564,0.001997602876548142,0.002217429326437365
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,colour,-0.2,,5099,0.5,2573,23,11,2492,0.9933320258874289,0.9933727446940406,0.990854870775348,0.9956052736715941,0.9932243921881228,0.9996934341348164,0.9997035683829371,0.008859784283513097,0.0043947263284059125,0.005427822500938059
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,0.2,,5099,0.5,2590,6,15,2488,0.995881545401059,0.9958479716481978,0.9975942261427426,0.9940071913703555,0.9957974784870922,0.9998758038889541,0.999873494213345,0.0023112480739599386,0.0059928086296444265,0.0033136082873122716
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,colour,0.2,,5099,0.5,2573,23,16,2487,0.9923514414591096,0.9923739432557664,0.9908366533864542,0.993607670795046,0.9922202274087373,0.9995273776245086,0.9995063921288669,0.008859784283513097,0.006392329204954055,0.006347750591607781
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,crop,0.8,,5099,0.5,2594,2,9,2494,0.9978427142576975,0.9978169493987801,0.999198717948718,0.9964043148222134,0.9977995599119824,0.9999267443012915,0.9999262299987417,0.0007704160246533128,0.003595685177786656,0.0021460456629426297
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,crop,0.8,,5099,0.5,2578,18,11,2492,0.9943126103157481,0.9943357647248572,0.9928286852589642,0.9956052736715941,0.9942150408936764,0.9996794293688868,0.9996640681199431,0.006933744221879815,0.0043947263284059125,0.004664266241859386
