model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,blur,1.0,,14724,0.5,7208,53,7319,144,0.4993208367291497,0.505997959764522,0.7309644670050761,0.019295189602036713,0.03759791122715405,0.5355474650012364,0.5419898535855326,0.0072992700729927005,0.9807048103979633,0.4354094382127501
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,blur,1.0,,14724,0.5,6989,272,637,6826,0.9382640586797066,0.9385925899912644,0.961679346294731,0.9146455848854348,0.9375729688894994,0.9861783725480169,0.9872115121576374,0.03746040490290593,0.0853544151145652,0.045556227552935445
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,blur,2.0,,14724,0.5,6783,478,6878,585,0.5004074979625102,0.5062777775122455,0.5503292568203199,0.07838670775827415,0.13722730471498945,0.5015353529507909,0.5161969110629074,0.06583115273378322,0.9216132922417258,0.33475991280897077
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,blur,2.0,,14724,0.5,6917,344,1460,6003,0.8774789459386036,0.8784959110494387,0.9458011659051521,0.8043682165349055,0.8693700217233888,0.9600662630866652,0.9625107541381916,0.0473763944360281,0.19563178346509447,0.08914236081438043
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,resize,0.5,,14724,0.5,7241,20,7393,70,0.4965362673186634,0.5033125822597836,0.7777777777777778,0.009379606056545624,0.018535681186283594,0.5592004704732301,0.5629906466481573,0.002754441536978378,0.9906203939434544,0.45128854505953336
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,resize,0.5,,14724,0.5,6850,411,455,7008,0.9411844607443629,0.9412143935237739,0.9446016983420946,0.9390325606324534,0.9418088966536756,0.9867520146167358,0.9875279739404569,0.05660377358490566,0.06096743936754656,0.04261460310671886
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,resize,0.25,,14724,0.5,6844,417,6903,560,0.5028524857375714,0.5088033712031829,0.5731832139201638,0.075036848452365,0.13270142180094788,0.504553732582923,0.5237322067983186,0.05743010604599917,0.924963151547635,0.3497634025923993
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,resize,0.25,,14724,0.5,6771,490,1235,6228,0.8828443357783211,0.8835165663160589,0.9270616254837749,0.8345169502880879,0.8783583668288555,0.9576347939371946,0.9599793875734409,0.06748381765597025,0.1654830497119121,0.08466179063014448
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.02,42.0,14724,0.5,7261,0,7461,2,0.4932762836185819,0.5001339943722364,1.0,0.00026798874447273214,0.0005358338914936369,0.6122439263004748,0.6182704331536046,0.0,0.9997320112555272,0.5032458202042999
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,noise,0.02,42.0,14724,0.5,6938,323,156,7307,0.96746807932627,0.967306323554463,0.9576671035386631,0.9790968779311269,0.9682634333797124,0.9954522280536602,0.9955831300475058,0.0444842308222008,0.02090312206887311,0.02516874414149559
