model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,blur,1.0,,14724,0.5,7208,53,7319,144,0.4993208367291497,0.505997959764522,0.7309644670050761,0.019295189602036713,0.03759791122715405,0.5355474096392868,0.5419898006062893,0.0072992700729927005,0.9807048103979633,0.4354094369195414
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,blur,1.0,,14724,0.5,7257,4,7449,14,0.49381961423526216,0.5006625164519567,0.7777777777777778,0.001875921211309125,0.0037428151316668897,0.5956232817150202,0.6017153798501604,0.0005508883073956756,0.9981240787886909,0.4835163429103903
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,blur,2.0,,14724,0.5,6783,478,6878,585,0.5004074979625102,0.5062777775122455,0.5503292568203199,0.07838670775827415,0.13722730471498945,0.5015351868649418,0.5161968203979077,0.06583115273378322,0.9216132922417258,0.33475991271547145
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,blur,2.0,,14724,0.5,7224,37,7429,34,0.49293670198315676,0.4997300459063132,0.4788732394366197,0.004555808656036446,0.009025749933634192,0.5136219368994462,0.5229593402079198,0.005095716843409998,0.9954441913439636,0.4623508732189792
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,resize,0.5,,14724,0.5,7241,20,7393,70,0.4965362673186634,0.5033125822597836,0.7777777777777778,0.009379606056545624,0.018535681186283594,0.5592004520192468,0.562990577975775,0.002754441536978378,0.9906203939434544,0.45128854451212896
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,resize,0.5,,14724,0.5,7257,4,7452,11,0.4936158652540071,0.5004615248936022,0.7333333333333333,0.0014739380946000268,0.002941963091735758,0.5891715292758696,0.5934243439418976,0.0005508883073956756,0.9985260619053999,0.4875118907573147
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,resize,0.25,,14724,0.5,6844,417,6903,560,0.5028524857375714,0.5088033712031829,0.5731832139201638,0.075036848452365,0.13270142180094788,0.5045538063988559,0.523732526805692,0.05743010604599917,0.924963151547635,0.34976340253757787
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,resize,0.25,,14724,0.5,7251,10,7448,15,0.493480032599837,0.5003163474075282,0.6,0.002009915583545491,0.004006410256410256,0.5363335493249044,0.5418961583989268,0.001377220768489189,0.9979900844164545,0.47568628677229974
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.02,42.0,14724,0.5,7261,0,7461,2,0.4932762836185819,0.5001339943722364,1.0,0.00026798874447273214,0.0005358338914936369,0.6122439816624246,0.6182705123037489,0.0,0.9997320112555272,0.503245819992433
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,noise,0.02,42.0,14724,0.5,7261,0,7463,0,0.49314045096441184,0.5,0.0,0.0,0.0,0.61796056431764,0.6387817348922684,0.0,1.0,0.5038451175960897
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.05,42.0,14724,0.5,7261,0,7463,0,0.49314045096441184,0.5,0.0,0.0,0.0,0.59176026327043,0.6016927178683171,0.0,1.0,0.5050707317064879
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,noise,0.05,42.0,14724,0.5,7261,0,7463,0,0.49314045096441184,0.5,0.0,0.0,0.0,0.619665583190252,0.6176788229787686,0.0,1.0,0.5058498157359788
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.1,42.0,14724,0.5,7261,0,7463,0,0.49314045096441184,0.5,0.0,0.0,0.0,0.5627734384363955,0.5738331737212056,0.0,1.0,0.5052566827984257
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,noise,0.1,42.0,14724,0.5,7261,0,7463,0,0.49314045096441184,0.5,0.0,0.0,0.0,0.6100910661628263,0.5887679413519691,0.0,1.0,0.5062598276946997
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,-0.2,,14724,0.5,7260,1,7459,4,0.4933441999456669,0.5001991277060482,0.8,0.0005359774889454643,0.0010712372790573112,0.557732935910811,0.5588914234910083,0.0001377220768489189,0.9994640225110545,0.5016557552239329
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,colour,-0.2,,14724,0.5,7260,1,7456,7,0.49354794892692205,0.5004001192644029,0.875,0.0009379606056545625,0.001873912461517869,0.6391836692287377,0.6427112592943085,0.0001377220768489189,0.9990620393943455,0.4922288865797669
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,0.2,,14724,0.5,7259,2,7434,29,0.4949741917957077,0.5018051963205784,0.9354838709677419,0.0038858367948546163,0.00773952495329597,0.6438574726535498,0.6473855167984808,0.0002754441536978378,0.9961141632051453,0.4904515063051509
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,colour,0.2,,14724,0.5,7255,6,7445,18,0.4939554468894322,0.5007927831195805,0.75,0.002411898700254589,0.004808334446373714,0.6348179827349332,0.6350224989483426,0.0008263324610935132,0.9975881012997454,0.49223286031064306
sid_b_robust,SID B - EfficientNet robustness SID training,efficientnet_b0,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,crop,0.8,,14724,0.5,7257,4,7451,12,0.4936837815810921,0.5005285220797203,0.75,0.001607932466836393,0.003208985158443642,0.5375450533239841,0.5460808123629255,0.0005508883073956756,0.9983920675331636,0.49289954235419253
sid_convnext_robust,SID ConvNeXt - robustness SID training,convnext_tiny,Single-transform robustness evaluation — SID B - EfficientNet robustness SID training vs SID ConvNeXt - robustness SID training,758444e568d117bba2345df8ce705ea0cce77da31fe58a9a266732eb97764bef,val,crop,0.8,,14724,0.5,7259,2,7459,4,0.4932762836185819,0.5001302666676238,0.6666666666666666,0.0005359774889454643,0.0010710938545990091,0.5685174898456496,0.5894820574546387,0.0002754441536978378,0.9994640225110545,0.4916294950944058
