report_title,condition_id,condition_title,condition_kind,num_transform_steps,transform_chain,transform_parameters_json,possible_in_b_c_training_sampler,reference_model_id,reference_model_title,candidate_model_id,candidate_model_title,difference_direction,old_sid_b__num_samples,mixed_sid_cifake_b__num_samples,old_sid_b__threshold,mixed_sid_cifake_b__threshold,old_sid_b__true_negatives,mixed_sid_cifake_b__true_negatives,mixed_sid_cifake_b_minus_old_sid_b__true_negatives,old_sid_b__false_positives,mixed_sid_cifake_b__false_positives,mixed_sid_cifake_b_minus_old_sid_b__false_positives,old_sid_b__false_negatives,mixed_sid_cifake_b__false_negatives,mixed_sid_cifake_b_minus_old_sid_b__false_negatives,old_sid_b__true_positives,mixed_sid_cifake_b__true_positives,mixed_sid_cifake_b_minus_old_sid_b__true_positives,old_sid_b__accuracy,mixed_sid_cifake_b__accuracy,mixed_sid_cifake_b_minus_old_sid_b__accuracy,old_sid_b__balanced_accuracy,mixed_sid_cifake_b__balanced_accuracy,mixed_sid_cifake_b_minus_old_sid_b__balanced_accuracy,old_sid_b__precision,mixed_sid_cifake_b__precision,mixed_sid_cifake_b_minus_old_sid_b__precision,old_sid_b__recall,mixed_sid_cifake_b__recall,mixed_sid_cifake_b_minus_old_sid_b__recall,old_sid_b__f1,mixed_sid_cifake_b__f1,mixed_sid_cifake_b_minus_old_sid_b__f1,old_sid_b__auroc,mixed_sid_cifake_b__auroc,mixed_sid_cifake_b_minus_old_sid_b__auroc,old_sid_b__auprc,mixed_sid_cifake_b__auprc,mixed_sid_cifake_b_minus_old_sid_b__auprc,old_sid_b__false_positive_rate,mixed_sid_cifake_b__false_positive_rate,mixed_sid_cifake_b_minus_old_sid_b__false_positive_rate,old_sid_b__false_negative_rate,mixed_sid_cifake_b__false_negative_rate,mixed_sid_cifake_b_minus_old_sid_b__false_negative_rate,old_sid_b__brier_score,mixed_sid_cifake_b__brier_score,mixed_sid_cifake_b_minus_old_sid_b__brier_score,old_sid_b__accuracy_drop_from_clean,old_sid_b__auroc_drop_from_clean,old_sid_b__auprc_drop_from_clean,old_sid_b__f1_drop_from_clean,old_sid_b__false_positive_rate_increase_from_clean,old_sid_b__false_negative_rate_increase_from_clean,old_sid_b__brier_score_increase_from_clean,mixed_sid_cifake_b__accuracy_drop_from_clean,mixed_sid_cifake_b__auroc_drop_from_clean,mixed_sid_cifake_b__auprc_drop_from_clean,mixed_sid_cifake_b__f1_drop_from_clean,mixed_sid_cifake_b__false_positive_rate_increase_from_clean,mixed_sid_cifake_b__false_negative_rate_increase_from_clean,mixed_sid_cifake_b__brier_score_increase_from_clean,higher_accuracy_model,higher_auroc_model,higher_auprc_model,lower_false_positive_rate_model,lower_false_negative_rate_model,lower_brier_score_model
Fixed robustness comparison — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,clean,Clean image — no robustness transform,clean,0,none,[],True,old_sid_b,Old SID B - SID-only robustness training,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,mixed_sid_cifake_b minus old_sid_b,7438,7438,0.5,0.5,3696,3640,-56.0,23,79,56.0,1613,1420,-193.0,2106,2299,193.0,0.7800484001075558,0.7984673299273999,0.018418929819844054,0.7800484001075558,0.7984673299273999,0.018418929819844054,0.9891968060122123,0.9667788057190917,-0.022418000293120577,0.5662812584027964,0.618176929282065,0.05189567087926861,0.7202462380300958,0.7541413810070526,0.03389514297695684,0.9658868244946971,0.9507489754327266,-0.015137849061970465,0.9680506540457114,0.9535989180980217,-0.014451735947689781,0.006184458187684862,0.021242269427265394,0.015057811239580533,0.4337187415972035,0.3818230707179349,-0.05189567087926861,0.17956050975275079,0.1573791679329429,-0.02218134181980788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mixed_sid_cifake_b,old_sid_b,old_sid_b,old_sid_b,mixed_sid_cifake_b,mixed_sid_cifake_b
Fixed robustness comparison — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,fixed_resize_half_then_jpeg70,Fixed chain — Resize 0.50× → JPEG quality 70,fixed_chain,2,resize(scale=0.5) -> jpeg(quality=70),"[{""order"":1,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5},{""order"":2,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":70}]",True,old_sid_b,Old SID B - SID-only robustness training,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,mixed_sid_cifake_b minus old_sid_b,7438,7438,0.5,0.5,3703,3442,-261.0,16,277,261.0,1810,1576,-234.0,1909,2143,234.0,0.7545038988975531,0.7508738908308685,-0.0036300080666845647,0.7545038988975532,0.7508738908308685,-0.0036300080666846757,0.9916883116883117,0.8855371900826446,-0.10615112160566709,0.5133100295778436,0.5762301694003764,0.06292013982253286,0.6764705882352942,0.6981593093337677,0.02168872109847353,0.963230356878311,0.8642626857237179,-0.09896767115459315,0.9661278820896275,0.8749164702210264,-0.09121141186860116,0.004302231782737295,0.07448238773863942,0.07018015595590213,0.4866899704221565,0.42376983059962353,-0.06292013982253297,0.20230701501747006,0.1943740154365316,-0.00793299958093846,0.025544501210002735,0.002656467616386049,0.001922771956083924,0.04377564979480164,-0.0018822264049475667,0.052971228824952976,0.022746505264719274,0.047593439096531354,0.08648628970900873,0.0786824478769953,0.05598207167328495,0.05324011831137403,0.04194675988168861,0.036994847503588696,old_sid_b,old_sid_b,old_sid_b,old_sid_b,mixed_sid_cifake_b,mixed_sid_cifake_b
Fixed robustness comparison — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,fixed_resize_quarter_then_jpeg50,Fixed chain — Resize 0.25× → JPEG quality 50,fixed_chain,2,resize(scale=0.25) -> jpeg(quality=50),"[{""order"":1,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25},{""order"":2,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50}]",True,old_sid_b,Old SID B - SID-only robustness training,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,mixed_sid_cifake_b minus old_sid_b,7438,7438,0.5,0.5,3717,2419,-1298.0,2,1300,1298.0,2014,1756,-258.0,1705,1963,258.0,0.7289593976875505,0.5891368647485883,-0.13982253293896219,0.7289593976875505,0.5891368647485884,-0.13982253293896207,0.9988283538371412,0.601593625498008,-0.3972347283391332,0.458456574347943,0.5278300618445819,0.06937348749663891,0.6284555842241062,0.5623030650243483,-0.06615251919975784,0.9753334565833857,0.60674063067635,-0.3685928259070357,0.9788439833546627,0.6422605906056988,-0.33658339274896387,0.0005377789728421619,0.34955633234740524,0.34901855337456306,0.541543425652057,0.47216993815541813,-0.06937348749663891,0.22803309856939236,0.324174563494407,0.09614146492501463,0.05108900242000536,-0.009446632088688567,-0.010793329308951272,0.09179065380598961,-0.0056466792148427,0.10782468405485351,0.04847258881664157,0.2093304651788116,0.34400834475637665,0.3113383274923228,0.1918383159827043,0.32831406292013987,0.09034686743748321,0.16679539556146408,old_sid_b,old_sid_b,old_sid_b,old_sid_b,mixed_sid_cifake_b,old_sid_b
Fixed robustness comparison — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,fixed_crop_colour_jpeg,Fixed chain — Crop 0.80 → Colour +0.20 → JPEG quality 50,fixed_chain,3,crop(fraction=0.8) -> colour(strength=0.2) -> jpeg(quality=50),"[{""order"":1,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":2,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50}]",True,old_sid_b,Old SID B - SID-only robustness training,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,mixed_sid_cifake_b minus old_sid_b,7438,7438,0.5,0.5,3705,3648,-57.0,14,71,57.0,2605,2172,-433.0,1114,1547,433.0,0.6478892175315946,0.6984404409787577,0.05055122344716312,0.6478892175315945,0.6984404409787577,0.05055122344716323,0.9875886524822695,0.9561186650185414,-0.03146998746372809,0.29954288787308414,0.4159720354934122,0.11642914762032808,0.4596657726428719,0.5797264380738243,0.1200606654309524,0.9379216671929016,0.8968824364409675,-0.04103923075193405,0.9401360952433276,0.9043609841693293,-0.035775111073998334,0.003764452809895133,0.019091153535896747,0.015326700726001613,0.7004571121269159,0.5840279645065878,-0.11642914762032808,0.3070016036839072,0.24647971109147557,-0.06052189259243165,0.13215918257596126,0.027965157301795496,0.027914558802383804,0.2605804653872239,-0.002420005377789729,0.26673837052971233,0.12744109393115644,0.1000268889486422,0.05386653899175908,0.04923793392869236,0.17441494293322835,-0.0021511158913686476,0.20220489378865286,0.08910054315853266,mixed_sid_cifake_b,old_sid_b,old_sid_b,old_sid_b,mixed_sid_cifake_b,mixed_sid_cifake_b
Fixed robustness comparison — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,fixed_screenshot_resample,Fixed chain — Resize 0.50× → Blur 0.50 → JPEG quality 70,fixed_chain,3,resize(scale=0.5) -> blur(sigma=0.5) -> jpeg(quality=70),"[{""order"":1,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5},{""order"":2,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":0.5},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":70}]",True,old_sid_b,Old SID B - SID-only robustness training,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,mixed_sid_cifake_b minus old_sid_b,7438,7438,0.5,0.5,3707,3429,-278.0,12,290,278.0,1839,1587,-252.0,1880,2132,252.0,0.7511427803172896,0.7476472169938155,-0.0034955633234741157,0.7511427803172896,0.7476472169938155,-0.0034955633234741157,0.9936575052854123,0.8802642444260942,-0.11339326085931811,0.5055122344716322,0.5732723850497445,0.06776015057811235,0.6701122794510782,0.6943494544862401,0.024237175035161873,0.9674306073164405,0.857320001119228,-0.11011060619721247,0.9700586549043232,0.8689878512667939,-0.1010708036375293,0.0032266738370529714,0.07797795106211347,0.0747512772250605,0.4944877655283678,0.42672761495025546,-0.06776015057811235,0.2054226439487505,0.1977606818467547,-0.007661962101995823,0.02890561979026618,-0.001543782821743389,-0.002008000858611747,0.05013395857901759,-0.0029577843506318905,0.06076902393116429,0.025862134195999725,0.05082011293358435,0.09342897431349861,0.08461106683122777,0.059791926520812555,0.05673568163484807,0.04490454423232054,0.040381513913811784,old_sid_b,old_sid_b,old_sid_b,old_sid_b,mixed_sid_cifake_b,mixed_sid_cifake_b
Fixed robustness comparison — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,fixed_repeated_jpeg,Fixed chain — JPEG quality 90 → JPEG 70 → JPEG 50,fixed_chain,3,jpeg(quality=90) -> jpeg(quality=70) -> jpeg(quality=50),"[{""order"":1,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":90},{""order"":2,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":70},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50}]",False,old_sid_b,Old SID B - SID-only robustness training,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,mixed_sid_cifake_b minus old_sid_b,7438,7438,0.5,0.5,3710,3685,-25.0,9,34,25.0,1873,1609,-264.0,1846,2110,264.0,0.7469749932777628,0.779107286905082,0.032132293627319175,0.7469749932777628,0.779107286905082,0.032132293627319175,0.9951482479784367,0.9841417910447762,-0.011006456933660536,0.4963699919333154,0.5673568163484808,0.0709868244151654,0.6623609616074633,0.7197680368412076,0.05740707523374433,0.975246116303849,0.9534235184380898,-0.02182259786575924,0.9771109935064956,0.9574615829876396,-0.019649410518855936,0.0024200053777897286,0.009142242538316752,0.006722237160527024,0.5036300080666846,0.4326431836515192,-0.07098682441516535,0.21287510622113703,0.17606379437989386,-0.03681131184124317,0.033073406829792984,-0.00935929180915196,-0.009060339460784106,0.057885276422632526,-0.0037644528098951333,0.06991126646948104,0.03331459646838625,0.019360043022317863,-0.0026745430053631836,-0.0038626648896179505,0.03437334416584503,-0.012100026888948642,0.050820112933584294,0.018684626446950958,mixed_sid_cifake_b,old_sid_b,old_sid_b,old_sid_b,mixed_sid_cifake_b,mixed_sid_cifake_b
