model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,blur,1.0,,7438,0.5,3699,20,1722,1997,0.7657972573272385,0.7657972573272385,0.9900842835894893,0.5369723043828987,0.6963040446304045,0.960964173060715,0.9649555242585071,0.005377789728421619,0.4630276956171014,0.1928400976575684
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,blur,1.0,,7438,0.5,3417,302,1493,2226,0.7586716859370799,0.7586716859370799,0.8805379746835443,0.5985479967733262,0.7126620777973427,0.8636364096464446,0.8746982020241831,0.08120462489916644,0.40145200322667385,0.189196050973101
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,blur,2.0,,7438,0.5,3699,20,1845,1874,0.749260553912342,0.749260553912342,0.989440337909187,0.5038988975531057,0.6677356137537859,0.9346004229207211,0.9455187097978626,0.005377789728421619,0.4961011024468943,0.20998293266132448
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,blur,2.0,,7438,0.5,1902,1817,1573,2146,0.5442323205162678,0.5442323205162678,0.5415089578602069,0.5770368378596397,0.5587086696172872,0.5491743487672331,0.5607185961658848,0.48857219682710407,0.42296316214036034,0.3678200001576812
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,resize,0.5,,7438,0.5,3671,48,1653,2066,0.7713094917988707,0.7713094917988707,0.9772942289498581,0.5555256789459532,0.7083833361906394,0.9415794752078326,0.946618099285274,0.012906695348211886,0.4444743210540468,0.1866307548294504
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,resize,0.5,,7438,0.5,3370,349,1462,2257,0.7565205700457112,0.7565205700457112,0.8660782808902533,0.6068835708523797,0.7136758893280633,0.858201393236522,0.864965771334756,0.09384243076095725,0.39311642914762035,0.19103931526519505
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,resize,0.25,,7438,0.5,3681,38,1823,1896,0.7497983328851842,0.7497983328851842,0.9803516028955532,0.5098144662543694,0.670794268529984,0.9186024383988934,0.9323961721663946,0.010217800484001076,0.49018553374563056,0.20498521707254486
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,resize,0.25,,7438,0.5,1507,2212,1582,2137,0.48991664425920944,0.48991664425920944,0.4913773281214072,0.5746168324818499,0.529747149231532,0.48867974539151693,0.5100664337439593,0.594783543963431,0.42538316751815003,0.4132297088142092
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,noise,0.02,42.0,7438,0.5,3708,11,1774,1945,0.7600161333691853,0.7600161333691853,0.9943762781186094,0.5229900510890024,0.6854625550660793,0.9740773616525994,0.975374985836488,0.0029577843506318905,0.47700994891099757,0.197195154746086
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,noise,0.02,42.0,7438,0.5,3682,37,1527,2192,0.7897284216187147,0.7897284216187147,0.9834006280843428,0.5894057542350094,0.7370544720914594,0.9617043240885432,0.963617774307756,0.009948910997579994,0.4105942457649906,0.16786010436523535
