evaluation_title,dataset_id,random_policy,model_id,model_title,architecture_override,checkpoint_hash,num_trials,num_unique_images,num_random_predictions,clean_correct_retention_rate,clean_correct_to_wrong_rate,clean__num_samples,pooled_random__num_samples,clean__threshold,pooled_random__threshold,clean__true_negatives,pooled_random__true_negatives,trial_mean__true_negatives,trial_std__true_negatives,clean__false_positives,pooled_random__false_positives,trial_mean__false_positives,trial_std__false_positives,clean__false_negatives,pooled_random__false_negatives,trial_mean__false_negatives,trial_std__false_negatives,clean__true_positives,pooled_random__true_positives,trial_mean__true_positives,trial_std__true_positives,clean__accuracy,pooled_random__accuracy,trial_mean__accuracy,trial_std__accuracy,clean__balanced_accuracy,pooled_random__balanced_accuracy,trial_mean__balanced_accuracy,trial_std__balanced_accuracy,clean__precision,pooled_random__precision,trial_mean__precision,trial_std__precision,clean__recall,pooled_random__recall,trial_mean__recall,trial_std__recall,clean__f1,pooled_random__f1,trial_mean__f1,trial_std__f1,clean__auroc,pooled_random__auroc,trial_mean__auroc,trial_std__auroc,clean__auprc,pooled_random__auprc,trial_mean__auprc,trial_std__auprc,clean__false_positive_rate,pooled_random__false_positive_rate,trial_mean__false_positive_rate,trial_std__false_positive_rate,clean__false_negative_rate,pooled_random__false_negative_rate,trial_mean__false_negative_rate,trial_std__false_negative_rate,clean__brier_score,pooled_random__brier_score,trial_mean__brier_score,trial_std__brier_score,accuracy_drop_from_clean,auroc_drop_from_clean,auprc_drop_from_clean
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,5,5099,25495,0.8304399057344855,0.16956009426551452,5099,25495,0.5,0.5,2592,12975,2595.0,1.0954451150103321,4,5,1.0,1.0954451150103321,3,4330,866.0,15.658863304850707,2500,8185,1637.0,15.658863304850707,0.998627181800353,0.8299666601294371,0.8299666601294373,0.003100880231583046,0.9986303031123822,0.8268149868847676,0.8268149868847676,0.0031571391069646834,0.9984025559105432,0.9993894993894994,0.9993892632512142,0.0006679600550270338,0.9988014382740711,0.6540151817818618,0.6540151817818618,0.0062560380762487905,0.9986019572598362,0.7906302825404492,0.7906131163355036,0.00459116363158212,0.9999803009885826,0.9873206574298822,0.9873443701148761,0.0005854836520652472,0.9999798815568772,0.9884037191024181,0.9884278311854329,0.0004971121419778594,0.0015408320493066256,0.0003852080123266564,0.00038520801232665646,0.0004219742353660756,0.0011985617259288853,0.34598481821813826,0.3459848182181382,0.006256038076248772,0.001290589286212809,0.14487683394020312,0.1448768339402031,0.002990358076823305,0.16866052167091594,0.012659643558700417,0.011576162454459138
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,5,5099,25495,0.9914308176100629,0.008569182389937107,5099,25495,0.5,0.5,2587,12960,2592.0,1.0954451150103321,9,20,4.0,1.0954451150103321,2,215,43.0,3.1622776601683795,2501,12300,2460.0,3.1622776601683795,0.9978427142576975,0.9907825063737988,0.9907825063737988,0.0007125280299895859,0.9978670433692205,0.9906398916061896,0.9906398916061896,0.0007214614005037622,0.996414342629482,0.9983766233766234,0.9983766542189884,0.0004446726602056514,0.9992009588493808,0.982820615261686,0.982820615261686,0.0012633949900792505,0.997805705166567,0.9905375478155829,0.9905371875931127,0.0007360289185414313,0.9999333619379395,0.9997871952732222,0.9997857424711303,4.9342411768028437e-05,0.9999356572371612,0.9997892038235341,0.9997877669517449,4.65758533043743e-05,0.0034668721109399076,0.0015408320493066256,0.0015408320493066258,0.0004219742353660757,0.0007990411506192569,0.017179384738314023,0.017179384738314023,0.0012633949900792568,0.001762657628052634,0.006876184578004787,0.006876184578004788,0.0002693276375797096,0.007060207883898717,0.00014616666471722883,0.00014645341362706787
